subject;variables.currentgroupnumber;blockcode;blocknum;trialcode;trialnum;response;correct;latency;stimulusnumber1;stimulusitem1;stimulusnumber2;stimulusitem2;stimulusnumber3;stimulusitem3;sdlatency;percentcorrect;meanlatency
2;2;ipanat5;9;ipanat5;5;1;0;3204;5;Gute Laune;0;0;0;0;701,420202161301;0;2327,4
2;2;ipanat5;9;ipanat5;6;5;0;2004;6;Gereiztheit;0;0;0;0;641,111144810321;0;2273,5
2;2;ipanat5;9;ipanat5;7;7;0;1610;7;Furcht;0;0;0;0;636,718073217578;0;2178,71428571429
2;2;ipanat5;9;ipanat5;8;2;0;1513;8;Bedauern;0;0;0;0;634,737065923476;0;2095,5
2;2;ipanat5;9;ipanat5;9;1;0;1743;9;Begeisterung;0;0;0;0;605,256970220088;0;2056,33333333333
2;2;ipanat5;9;ipanat5;10;6;0;1460;10;Wut;0;0;0;0;600,993630951647;0;1996,7
2;2;ipanat5;9;ipanat5;11;6;0;933;11;Schrecken;0;0;0;0;654,166492568979;0;1900
2;2;ipanat5;9;ipanat5;12;2;0;2899;12;Schuldgefühl;0;0;0;0;687,166266105029;0;1983,25
2;2;ipanat6;10;ipanat6;1;6;0;6013;1;Freude;0;0;0;0;0;0;6013
2;2;ipanat6;10;ipanat6;2;2;0;1724;2;Ärger;0;0;0;0;3032,7809845091;0;3868,5
2;2;ipanat6;10;ipanat6;3;1;0;1893;3;Angst;0;0;0;0;2428,93948051408;0;3210
2;2;ipanat6;10;ipanat6;4;1;0;3220;4;Scham;0;0;0;0;1983,22708398879;0;3212,5
2;2;ipanat6;10;ipanat6;5;6;0;2230;5;Gute Laune;0;0;0;0;1772,837697027;0;3016
2;2;ipanat6;10;ipanat6;6;2;0;1619;6;Gereiztheit;0;0;0;0;1685,12046058039;0;2783,16666666667
2;2;ipanat6;10;ipanat6;7;3;0;2758;7;Furcht;0;0;0;0;1538,32688952889;0;2779,57142857143
2;2;ipanat6;10;ipanat6;8;2;0;1913;8;Bedauern;0;0;0;0;1456,79567642725;0;2671,25
2;2;ipanat6;10;ipanat6;9;5;0;2893;9;Begeisterung;0;0;0;0;1364,71081592809;0;2695,88888888889
2;2;ipanat6;10;ipanat6;10;3;0;2755;10;Wut;0;0;0;0;1286,7974717621;0;2701,8
2;2;ipanat6;10;ipanat6;11;2;0;1652;11;Schrecken;0;0;0;0;1261,13125983993;0;2606,36363636364
2;2;ipanat6;10;ipanat6;12;1;0;1277;12;Schuldgefühl;0;0;0;0;1262,19365020034;0;2495,58333333333
2;2;gefühlsfb;11;gefühlsfb;1;3;0;3374;1;...freudig;0;0;0;0;0;0;3374
2;2;gefühlsfb;11;gefühlsfb;2;1;0;2110;2;...verärgert;0;0;0;0;893,782971419796;0;2742
2;2;gefühlsfb;11;gefühlsfb;3;1;0;1699;3;...verängstigt;0;0;0;0;872,949215781384;0;2394,33333333333
2;2;gefühlsfb;11;gefühlsfb;4;1;0;1295;4;...beschämt;0;0;0;0;900,089069666627;0;2119,5
2;2;gefühlsfb;11;gefühlsfb;5;5;0;2289;5;...gut gelaunt;0;0;0;0;783,177055332956;0;2153,4
2;2;gefühlsfb;11;gefühlsfb;6;1;0;1540;6;...gereizt;0;0;0;0;743,910590505786;0;2051,16666666667
2;2;gefühlsfb;11;gefühlsfb;7;1;0;1364;7;...furchtsam;0;0;0;0;727,066709456567;0;1953
2;2;gefühlsfb;11;gefühlsfb;8;2;0;1619;8;...voller Bedauern;0;0;0;0;683,412393800405;0;1911,25
2;2;gefühlsfb;11;gefühlsfb;9;3;0;2705;9;...begeistert;0;0;0;0;691,863626575193;0;1999,44444444444
2;2;gefühlsfb;11;gefühlsfb;10;1;0;1363;10;...wütend;0;0;0;0;682,638475980434;0;1935,8
2;2;gefühlsfb;11;gefühlsfb;11;1;0;1194;11;...erschreckt;0;0;0;0;685,14236078749;0;1868,36363636364
2;2;gefühlsfb;11;gefühlsfb;12;4;0;1564;12;...schuldig;0;0;0;0;659,139797559875;0;1843
2;2;frabo;12;frabo;1;7;0;3414;1;Das Verhältnis von Deutschen und Juden ist nach wie vor von der Vergangenheit geprägt.;0;0;0;0;0;0;3414
2;2;frabo;12;frabo;2;3;0;10783;2;Reparationsforderungen an Deutschland nützen oft gar nicht mehr den Opfern, sondern einer Holocaust-Industrie von findigen Anwälten.;0;0;0;0;5210,66987056367;0;7098,5
2;2;frabo;12;frabo;3;7;0;3670;3;Ich bedauere die Dinge, die die Deutschen den Juden in der Vergangenheit angetan haben.;0;0;0;0;4182,55237066236;0;5955,66666666667
2;2;frabo;12;frabo;4;1;0;9601;4;Durch ihr Verhalten sind die Juden an ihren Verfolgungen mitschuldig.;0;0;0;0;3870,99599586463;0;6867
2;2;frabo;12;frabo;5;2;0;5742;5;Ich habe das Bedürfnis, mich persönlich - und wenn es auch nur im Kleinen ist - für eine Entschädigung der Juden einzusetzen.;0;0;0;0;3389,92367170708;0;6642
2;2;frabo;12;frabo;6;1;0;3584;6;Juden haben zu viel Kontrolle und Einfluss an der Wall Street.;0;0;0;0;3278,99781437357;0;6132,33333333333
2;2;frabo;12;frabo;7;3;0;4548;7;Man kann für gewöhnlich am Aussehen erkennen, ob jemand Jude ist.;0;0;0;0;3052,61248768985;0;5906
2;2;frabo;12;frabo;8;6;0;5426;8;So etwas wie Schuld für die Dinge, die Deutsche den Juden angetan haben, habe ich auch schon einmal empfunden.;0;0;0;0;2831,26064804053;0;5846
2;2;frabo;12;frabo;9;1;0;2085;9;Die Juden besitzen wieder zu viel Macht und Einfluss in der Welt.;0;0;0;0;2930,13862489663;0;5428,11111111111
2;2;frabo;12;frabo;10;2;0;4902;10;Heute sollte man nicht mehr soviel über den Holocaust reden, sondern einen Schlussstrich unter die Vergangenheit ziehen.;0;0;0;0;2767,56636977528;0;5375,5
2;2;frabo;12;frabo;11;5;0;6268;11;Es reizt mich nicht besonders, Juden einmal persönlich kennen zu lernen.;0;0;0;0;2639,29828828525;0;5456,63636363636
2;2;frabo;12;frabo;12;4;0;6154;12;Die Deutschen mussten während des 2. Weltkriegs auch mehr als genug leiden.;0;0;0;0;2524,51155041561;0;5514,75
2;2;frabo;12;frabo;13;4;0;12995;13;Dass die Juden ebenso ein Volk von Tätern sind wie andere, halte ich für unbestreitbar.;0;0;0;0;3185,31421386111;0;6090,15384615385
2;2;frabo;12;frabo;14;4;0;7639;14;Sollte sich eine Möglichkeit ergeben, einmal in direkten Kontakt mit Vertretern des Judentums zu treten, werde ich sie wahrnehmen.;0;0;0;0;3088,21945659435;0;6200,78571428571
2;2;frabo;12;frabo;15;6;0;4720;15;Ich fühle mich schuldig für die negativen Dinge, die meine deutschen Vorfahren den Juden angetan haben.;0;0;0;0;3000,34327718553;0;6102,06666666667
2;2;frabo;12;frabo;16;6;0;7233;16;Die deutschen Juden fühlen sich stärker mit Israel als mit Deutschland verbunden.;0;0;0;0;2912,36340452218;0;6172,75
2;2;frabo;12;frabo;17;3;0;7355;17;Bei der Politik, die Israel macht, kann ich gut verstehen, dass man etwas gegen Juden hat.;0;0;0;0;2834,42460573363;0;6242,29411764706
2;2;frabo;12;frabo;18;6;0;6055;18;Ich kann mich leicht schuldig fühlen für die negativen Folgen, die durch Deutsche veranlasst wurden.;0;0;0;0;2750,15011117338;0;6231,88888888889
2;2;frabo;12;frabo;19;1;0;5081;19;Ich kann es mir nicht gut vorstellen, jüdische Freunde zu haben.;0;0;0;0;2685,67566612682;0;6171,31578947368
2;2;frabo;12;frabo;20;2;0;16281;20;Ich ärgere mich darüber, dass den Deutschen auch heute noch die Verbrechen an Juden vorgehalten werden.;0;0;0;0;3455,93918379726;0;6676,8
2;2;frabo;12;frabo;21;3;0;14762;21;Wir sollten uns lieber gegenwärtigen Problemen widmen als Ereignissen, die mehr als 60 Jahre vergangen sind.;0;0;0;0;3802,52795675519;0;7061,80952380952
2;2;frabo;12;frabo;22;3;0;8417;22;Die Juden sollten aufhören, sich ständig darüber zu beschweren, was ihnen in Nazi-Deutschland widerfahren ist.;0;0;0;0;3722,1181841871;0;7123,40909090909
2;2;frabo;12;frabo;23;7;0;3134;23;Ich bedauere die verletzenden Taten der Deutschen gegenüber den Juden.;0;0;0;0;3730,46944984214;0;6949,95652173913
2;2;frabo;12;frabo;24;5;0;2905;24;Juden haben viel zum deutschen kulturellen Leben beigetragen.;0;0;0;0;3740,73224541453;0;6781,41666666667
2;2;frabo;12;frabo;25;2;0;9520;25;Sollte die von mir präferierte Partei einen Kandidaten nominieren, der Jude ist, wäre ich damit einverstanden, dass ein Jude deutscher Kanzler wird.;0;0;0;0;3702,70527767649;0;6890,96
2;2;frabo;12;frabo;26;7;0;4720;26;Ich bedauere die Verbrechen am jüdischen Volk durch Deutsche zutiefst.;0;0;0;0;3652,79305990109;0;6807,46153846154
2;2;frabo;12;frabo;27;3;0;9230;27;Die Juden hierzulande interessieren sich mehr für deutsche als für israelische Angelegenheiten.;0;0;0;0;3612,07250371304;0;6897,18518518519
2;2;frabo;12;frabo;28;2;0;5613;28;Es macht mich wütend, dass die Vertreibung der Deutschen und Bombardierung deutscher Städte immer als kleineres Verbrechen angesehen wird.;0;0;0;0;3552,84964451929;0;6851,32142857143
2;2;frabo;12;frabo;29;5;0;3791;29;Ich würde gerne meinen Teil dazu beitragen, die gesellschaftliche Isolierung von Juden zu durchbrechen.;0;0;0;0;3534,80961681016;0;6745,79310344828
2;2;frabo;12;frabo;30;6;0;2146;30;Juden sind warme und freundliche Menschen.;0;0;0;0;3573,41447583288;0;6592,46666666667
2;2;frabo;12;frabo;31;5;0;5028;31;Ich bin es leid, immer wieder von den deutschen Verbrechen an den Juden zu hören.;0;0;0;0;3524,57109447377;0;6542
2;2;frabo;12;frabo;32;2;0;3672;32;Ich sehe keine Notwendigkeit, den Schaden auszugleichen, der dem jüdischen Volk zugefügt wurde.;0;0;0;0;3504,17971108513;0;6452,3125
2;2;frabo;12;frabo;33;7;0;6117;33;Bei der Auseinandersetzung mit der Verfolgung der Juden überkommt mich ein intensives Gefühl des Bedauerns.;0;0;0;0;3449,48622189968;0;6442,15151515152
2;2;frabo;12;frabo;34;1;0;5088;34;Was der Staat Israel heute mit den Palästinensern macht, ist im Prinzip auch nichts anderes als das, was die Nazis im Dritten Reich mit den Juden gemacht haben.;0;0;0;0;3404,74873117825;0;6402,32352941176
2;2;frabo;12;frabo;35;1;0;3137;35;Juden sorgen mit ihren Ideen immer für Unfrieden.;0;0;0;0;3399,41196892253;0;6309,02857142857
2;2;frabo;12;frabo;36;1;0;3486;36;Wenn ich an den Völkermord an den Juden denke, so überkommt mich keinerlei Gefühl von Schuld.;0;0;0;0;3383,37183698475;0;6230,61111111111
2;2;frabo;12;frabo;37;1;0;4427;37;Viele Juden versuchen, aus der Vergangenheit des Dritten Reiches heute ihren Vorteil zu ziehen.;0;0;0;0;3349,20085129906;0;6181,86486486487
2;2;frabo;12;frabo;38;1;0;4011;38;Ich empfinde kein großes Bedauern, wenn ich an die Diskriminierung und Verfolgung der Juden durch Deutsche denke.;0;0;0;0;3322,34818199263;0;6124,73684210526
2;2;frabo;12;frabo;39;2;0;3090;39;Juden haben zu viel Einfluss auf die öffentliche Meinung in diesem Land.;0;0;0;0;3314,1617530691;0;6046,92307692308
2;2;frabo;12;frabo;40;4;0;6168;40;Ich denke nicht, dass ich dafür verantwortlich bin, für den durch Deutsche an Juden angerichteten Schaden Wiedergutmachung zu leisten.;0;0;0;0;3271,45259785313;0;6049,95
2;2;frabo;12;frabo;41;6;0;6537;41;Juden werden in Deutschland als unantastbare Moralinstitution gesehen.;0;0;0;0;3231,19603941357;0;6061,82926829268
2;2;frabo;12;frabo;42;2;0;4916;42;Durch die israelische Politik werden mir die Juden immer unsympathischer.;0;0;0;0;3196,44153672128;0;6034,54761904762
2;2;frabo;12;frabo;43;5;0;4549;43;Ich möchte das jüdische Volk für das Leid, das ihnen durch Deutsche widerfahren ist, entschädigen.;0;0;0;0;3166,27431654603;0;6000
2;2;frabo;12;frabo;44;2;0;4950;44;Israel führt einen Vernichtungskrieg gegen die Palästinenser.;0;0;0;0;3133,24169445261;0;5976,13636363636
2;2;frabo;12;frabo;45;3;0;5025;45;Die Juden nutzen die Erinnerung an den Holocaust heute für ihren eigenen Vorteil aus.;0;0;0;0;3100,67554222976;0;5955
2;2;frabo;12;frabo;46;2;0;7578;46;Ich glaube, dass ich den Schaden, der den Juden durch die Deutschen zugefügt wurde, wieder reparieren sollte.;0;0;0;0;3075,35426442074;0;5990,28260869565
2;2;frabo;12;frabo;47;4;0;3299;47;Manchmal habe ich das Gefühl, dass die Juden unser schlechtes Gewissen ausnutzen.;0;0;0;0;3066,97014125726;0;5933,02127659574
2;2;frabo;12;frabo;48;3;0;8542;48;Oft wird zu viel auf jüdisches Leid im 2. Weltkrieg geschaut und vergessen, dass es auch andere Opfer gab.;0;0;0;0;3057,4465470876;0;5987,375
2;2;frabo;12;frabo;49;5;0;5481;49;Ich habe selber persönlichen Kontakt mit jüdischen Menschen.;0;0;0;0;3026,29522518309;0;5977,04081632653
2;2;mc2;13;mc2;1;2;1;14438;1;Bitte erinnern Sie sich kurz an den einleitenden Text. Wurde dort auf heute noch anhaltende Folgen für die Opfer hingewiesen?;0;0;0;0;0;100;14438
3;1;intro;1;intro;1;57;0;433693;1;humfak_leiste.jpg;1; ;1; ;0;0;433693
3;1;intro;1;baseline;2;0;0;119700;1;Bitte warten Sie einen Moment.  Nach 2 Minuten geht es automatisch weiter.;0;0;0;0;222026,579545108;0;276696,5
3;1;code;2;sex;3;2;0;1840;1;Bitte geben Sie Ihr Geschlecht an;0;0;0;0;13887,433540195;33;11801,3333333333
3;1;prime_instr;3;pre_prime;1;25;0;10462;1;Bitte melden Sie sich jetzt bei der Versuchsleiterin. Diese wird dann diesen Untersuchungsabschnitt starten.;0;0;0;0;0;0;10462
3;1;prime_instr;3;pre_prime_interval;2;0;0;9700;1;Bitte warten Sie einen Moment. Es geht gleich weiter...;0;0;0;0;538,815367264149;0;10081
3;1;primefolgen;4;gedanken_instr;1;57;0;128727;1;Bitte formulieren Sie in Stichworten kurz Gedanken, die Ihnen beim Lesen des Textes gekommen sind.   Verwenden Sie dazu den bereitgelegten Zettel und Stift.  Wenn Sie damit fertig sind, falten Sie den Zettel und werfen Sie ihn in die bereitstehende Box. Drücken Sie dann eine beliebige Taste, um fortzufahren.;0;0;0;0;0;0;128727
3;1;ipanat1;5;ipanat1;1;6;0;5288;1;Freude;0;0;0;0;0;0;5288
3;1;ipanat1;5;ipanat1;2;4;0;5813;2;Ärger;0;0;0;0;371,231060122937;0;5550,5
3;1;ipanat1;5;ipanat1;3;3;0;2179;3;Angst;0;0;0;0;1964,15639227973;0;4426,66666666667
3;1;ipanat1;5;ipanat1;4;5;0;3978;4;Scham;0;0;0;0;1619,34112115597;0;4314,5
3;1;ipanat1;5;ipanat1;5;7;0;3066;5;Gute Laune;0;0;0;0;1509,45344413135;0;4064,8
3;1;ipanat1;5;ipanat1;6;4;0;3231;6;Gereiztheit;0;0;0;0;1392,34699937432;0;3925,83333333333
3;1;ipanat1;5;ipanat1;7;3;0;3498;7;Furcht;0;0;0;0;1281,27823081558;0;3864,71428571429
3;1;ipanat1;5;ipanat1;8;5;0;5360;8;Bedauern;0;0;0;0;1298,70473247111;0;4051,625
3;1;ipanat1;5;ipanat1;9;7;0;3034;9;Begeisterung;0;0;0;0;1261,29577331321;0;3938,55555555556
3;1;ipanat1;5;ipanat1;10;7;0;1886;10;Wut;0;0;0;0;1354,77025932649;0;3733,3
3;1;ipanat1;5;ipanat1;11;4;0;4257;11;Schrecken;0;0;0;0;1294,91122896865;0;3780,90909090909
3;1;ipanat1;5;ipanat1;12;3;0;2897;12;Schuldgefühl;0;0;0;0;1260,74070039654;0;3707,25
3;1;ipanat2;6;ipanat2;1;3;0;2288;1;Freude;0;0;0;0;0;0;2288
3;1;ipanat2;6;ipanat2;2;5;0;4311;2;Ärger;0;0;0;0;1430,47701834039;0;3299,5
3;1;ipanat2;6;ipanat2;3;6;0;2725;3;Angst;0;0;0;0;1064,49471581591;0;3108
3;1;ipanat2;6;ipanat2;4;7;0;2370;4;Scham;0;0;0;0;944,242377076281;0;2923,5
3;1;ipanat2;6;ipanat2;5;1;0;2676;5;Gute Laune;0;0;0;0;825,194825480625;0;2874
3;1;ipanat2;6;ipanat2;6;6;0;6427;6;Gereiztheit;0;0;0;0;1627,49051200511;0;3466,16666666667
3;1;ipanat2;6;ipanat2;7;7;0;3190;7;Furcht;0;0;0;0;1489,35105714824;0;3426,71428571429
3;1;ipanat2;6;ipanat2;8;7;0;1883;8;Bedauern;0;0;0;0;1482,95898700634;0;3233,75
3;1;ipanat2;6;ipanat2;9;2;0;2475;9;Begeisterung;0;0;0;0;1410,04903382038;0;3149,44444444444
3;1;ipanat2;6;ipanat2;10;7;0;1770;10;Wut;0;0;0;0;1399,14602923037;0;3011,5
3;1;ipanat2;6;ipanat2;11;6;0;2727;11;Schrecken;0;0;0;0;1330,11535384923;0;2985,63636363636
3;1;ipanat2;6;ipanat2;12;5;0;5475;12;Schuldgefühl;0;0;0;0;1457,66279043065;0;3193,08333333333
3;1;ipanat3;7;ipanat3;1;5;0;4225;1;Freude;0;0;0;0;0;0;4225
3;1;ipanat3;7;ipanat3;2;3;0;3187;2;Ärger;0;0;0;0;733,976838871636;0;3706
3;1;ipanat3;7;ipanat3;3;5;0;2210;3;Angst;0;0;0;0;1007,6538757596;0;3207,33333333333
3;1;ipanat3;7;ipanat3;4;4;0;2320;4;Scham;0;0;0;0;934,746489696538;0;2985,5
3;1;ipanat3;7;ipanat3;5;3;0;1547;5;Gute Laune;0;0;0;0;1034,006624737;0;2697,8
3;1;ipanat3;7;ipanat3;6;6;0;2406;6;Gereiztheit;0;0;0;0;932,484298348592;0;2649,16666666667
3;1;ipanat3;7;ipanat3;7;3;0;7054;7;Furcht;0;0;0;0;1869,86620351501;0;3278,42857142857
3;1;ipanat3;7;ipanat3;8;7;0;1777;8;Bedauern;0;0;0;0;1810,71806987489;0;3090,75
3;1;ipanat3;7;ipanat3;9;3;0;2691;9;Begeisterung;0;0;0;0;1699,00500293554;0;3046,33333333333
3;1;ipanat3;7;ipanat3;10;5;0;13657;10;Wut;0;0;0;0;3718,13224318041;0;4107,4
3;1;ipanat3;7;ipanat3;11;4;0;1129;11;Schrecken;0;0;0;0;3639,84876808714;0;3836,63636363636
3;1;ipanat3;7;ipanat3;12;3;0;1493;12;Schuldgefühl;0;0;0;0;3535,78977504791;0;3641,33333333333
3;1;ipanat4;8;ipanat4;1;5;0;2847;1;Freude;0;0;0;0;0;0;2847
3;1;ipanat4;8;ipanat4;2;1;0;2580;2;Ärger;0;0;0;0;188,797510576808;0;2713,5
3;1;ipanat4;8;ipanat4;3;3;0;3326;3;Angst;0;0;0;0;377,987213187607;0;2917,66666666667
3;1;ipanat4;8;ipanat4;4;4;0;1418;4;Scham;0;0;0;0;810,863480083629;0;2542,75
3;1;ipanat4;8;ipanat4;5;5;0;4201;5;Gute Laune;0;0;0;0;1021,31449612742;0;2874,4
3;1;ipanat4;8;ipanat4;6;6;0;1720;6;Gereiztheit;0;0;0;0;1027,89746570366;0;2682
3;1;ipanat4;8;ipanat4;7;4;0;1412;7;Furcht;0;0;0;0;1053,98859214934;0;2500,57142857143
3;1;ipanat4;8;ipanat4;8;7;0;2692;8;Bedauern;0;0;0;0;978,148104473813;0;2524,5
3;1;ipanat4;8;ipanat4;9;7;0;3341;9;Begeisterung;0;0;0;0;954,595042122284;0;2615,22222222222
3;1;ipanat4;8;ipanat4;10;5;0;3465;10;Wut;0;0;0;0;939,262334671913;0;2700,2
3;1;ipanat4;8;ipanat4;11;6;0;7146;11;Schrecken;0;0;0;0;1609,60338423646;0;3104,36363636364
3;1;ipanat4;8;ipanat4;12;4;0;1464;12;Schuldgefühl;0;0;0;0;1606,0904159612;0;2967,66666666667
3;1;ipanat5;9;ipanat5;1;4;0;3383;1;Freude;0;0;0;0;0;0;3383
3;1;ipanat5;9;ipanat5;2;7;0;1347;2;Ärger;0;0;0;0;1439,66940649581;0;2365
3;1;ipanat5;9;ipanat5;3;7;0;3604;3;Angst;0;0;0;0;1244,19893907687;0;2778
3;1;ipanat5;9;ipanat5;4;4;0;3068;4;Scham;0;0;0;0;1026,18013363477;0;2850,5
3;1;ipanat5;9;ipanat5;5;3;0;1866;5;Gute Laune;0;0;0;0;991,782385405186;0;2653,6
3;1;ipanat5;9;ipanat5;6;7;0;1863;6;Gereiztheit;0;0;0;0;943,97063866768;0;2521,83333333333
3;1;ipanat5;9;ipanat5;7;5;0;2095;7;Furcht;0;0;0;0;876,6948212028;0;2460,85714285714
3;1;ipanat5;9;ipanat5;8;5;0;3210;8;Bedauern;0;0;0;0;853,783679528118;0;2554,5
3;1;ipanat5;9;ipanat5;9;3;0;1347;9;Begeisterung;0;0;0;0;894,334668901972;0;2420,33333333333
3;1;ipanat5;9;ipanat5;10;7;0;1246;10;Wut;0;0;0;0;921,341347046673;0;2302,9
3;1;ipanat5;9;ipanat5;11;6;0;1898;11;Schrecken;0;0;0;0;882,54568771769;0;2266,09090909091
3;1;ipanat5;9;ipanat5;12;4;0;2085;12;Schuldgefühl;0;0;0;0;843,096565158356;0;2251
3;1;ipanat6;10;ipanat6;1;3;0;7099;1;Freude;0;0;0;0;0;0;7099
3;1;ipanat6;10;ipanat6;2;5;0;2598;2;Ärger;0;0;0;0;3182,68762212065;0;4848,5
3;1;ipanat6;10;ipanat6;3;2;0;3714;3;Angst;0;0;0;0;2343,88146742393;0;4470,33333333333
3;1;ipanat6;10;ipanat6;4;1;0;3320;4;Scham;0;0;0;0;1998,33353489018;0;4182,75
3;1;ipanat6;10;ipanat6;5;1;0;3099;5;Gute Laune;0;0;0;0;1797,19378476557;0;3966
3;1;ipanat6;10;ipanat6;6;5;0;1667;6;Gereiztheit;0;0;0;0;1861,40392356594;0;3582,83333333333
3;1;ipanat6;10;ipanat6;7;3;0;1936;7;Furcht;0;0;0;0;1809,63834850529;0;3347,57142857143
3;1;ipanat6;10;ipanat6;8;7;0;1505;8;Bedauern;0;0;0;0;1797,59488126298;0;3117,25
3;1;ipanat6;10;ipanat6;9;1;0;2873;9;Begeisterung;0;0;0;0;1683,46595187165;0;3090,11111111111
3;1;ipanat6;10;ipanat6;10;4;0;2853;10;Wut;0;0;0;0;1588,95704438128;0;3066,4
3;1;ipanat6;10;ipanat6;11;3;0;1856;11;Schrecken;0;0;0;0;1550,96552332586;0;2956,36363636364
3;1;ipanat6;10;ipanat6;12;5;0;3659;12;Schuldgefühl;0;0;0;0;1492,63333245359;0;3014,91666666667
3;1;gefühlsfb;11;gefühlsfb;1;3;0;3100;1;...freudig;0;0;0;0;0;0;3100
3;1;gefühlsfb;11;gefühlsfb;2;1;0;2082;2;...verärgert;0;0;0;0;719,834703247905;0;2591
3;1;gefühlsfb;11;gefühlsfb;3;1;0;1437;3;...verängstigt;0;0;0;0;838,442802660583;0;2206,33333333333
3;1;gefühlsfb;11;gefühlsfb;4;1;0;946;4;...beschämt;0;0;0;0;930,466325738515;0;1891,25
3;1;gefühlsfb;11;gefühlsfb;5;5;0;4236;5;...gut gelaunt;0;0;0;0;1322,4583925402;0;2360,2
3;1;gefühlsfb;11;gefühlsfb;6;5;0;4229;6;...gereizt;0;0;0;0;1407,54604424391;0;2671,66666666667
3;1;gefühlsfb;11;gefühlsfb;7;1;0;1661;7;...furchtsam;0;0;0;0;1340,48843265999;0;2527,28571428571
3;1;gefühlsfb;11;gefühlsfb;8;1;0;913;8;...voller Bedauern;0;0;0;0;1365,99696715831;0;2325,5
3;1;gefühlsfb;11;gefühlsfb;9;3;0;2115;9;...begeistert;0;0;0;0;1279,69825002268;0;2302,11111111111
3;1;gefühlsfb;11;gefühlsfb;10;1;0;1429;10;...wütend;0;0;0;0;1237,69999955114;0;2214,8
3;1;gefühlsfb;11;gefühlsfb;11;1;0;3201;11;...erschreckt;0;0;0;0;1211,25078853525;0;2304,45454545455
3;1;gefühlsfb;11;gefühlsfb;12;2;0;1712;12;...schuldig;0;0;0;0;1167,47734712953;0;2255,08333333333
3;1;frabo;12;frabo;1;5;0;3655;1;Das Verhältnis von Deutschen und Juden ist nach wie vor von der Vergangenheit geprägt.;0;0;0;0;0;0;3655
3;1;frabo;12;frabo;2;5;0;11540;2;Reparationsforderungen an Deutschland nützen oft gar nicht mehr den Opfern, sondern einer Holocaust-Industrie von findigen Anwälten.;0;0;0;0;5575,53696965593;0;7597,5
3;1;frabo;12;frabo;3;6;0;4527;3;Ich bedauere die Dinge, die die Deutschen den Juden in der Vergangenheit angetan haben.;0;0;0;0;4322,72633878204;0;6574
3;1;frabo;12;frabo;4;2;0;4498;4;Durch ihr Verhalten sind die Juden an ihren Verfolgungen mitschuldig.;0;0;0;0;3678,9608134182;0;6055
3;1;frabo;12;frabo;5;2;0;5602;5;Ich habe das Bedürfnis, mich persönlich - und wenn es auch nur im Kleinen ist - für eine Entschädigung der Juden einzusetzen.;0;0;0;0;3192,50783867479;0;5964,4
3;1;frabo;12;frabo;6;4;0;3589;6;Juden haben zu viel Kontrolle und Einfluss an der Wall Street.;0;0;0;0;3015,64352999488;0;5568,5
3;1;frabo;12;frabo;7;1;0;2403;7;Man kann für gewöhnlich am Aussehen erkennen, ob jemand Jude ist.;0;0;0;0;3001,65053008539;0;5116,28571428571
3;1;frabo;12;frabo;8;1;0;6858;8;So etwas wie Schuld für die Dinge, die Deutsche den Juden angetan haben, habe ich auch schon einmal empfunden.;0;0;0;0;2846,39641853143;0;5334
3;1;frabo;12;frabo;9;4;0;13032;9;Die Juden besitzen wieder zu viel Macht und Einfluss in der Welt.;0;0;0;0;3697,78068576275;0;6189,33333333333
3;1;frabo;12;frabo;10;5;0;3649;10;Heute sollte man nicht mehr soviel über den Holocaust reden, sondern einen Schlussstrich unter die Vergangenheit ziehen.;0;0;0;0;3577,65627968305;0;5935,3
3;1;frabo;12;frabo;11;1;0;4073;11;Es reizt mich nicht besonders, Juden einmal persönlich kennen zu lernen.;0;0;0;0;3440,19612812991;0;5766
3;1;frabo;12;frabo;12;4;0;4142;12;Die Deutschen mussten während des 2. Weltkriegs auch mehr als genug leiden.;0;0;0;0;3313,43118872631;0;5630,66666666667
3;1;frabo;12;frabo;13;5;0;5757;13;Dass die Juden ebenso ein Volk von Tätern sind wie andere, halte ich für unbestreitbar.;0;0;0;0;3172,56233294324;0;5640,38461538462
3;1;frabo;12;frabo;14;4;0;5290;14;Sollte sich eine Möglichkeit ergeben, einmal in direkten Kontakt mit Vertretern des Judentums zu treten, werde ich sie wahrnehmen.;0;0;0;0;3049,53743294701;0;5615,35714285714
3;1;frabo;12;frabo;15;2;0;5135;15;Ich fühle mich schuldig für die negativen Dinge, die meine deutschen Vorfahren den Juden angetan haben.;0;0;0;0;2941,22400824328;0;5583,33333333333
3;1;frabo;12;frabo;16;3;0;4819;16;Die deutschen Juden fühlen sich stärker mit Israel als mit Deutschland verbunden.;0;0;0;0;2847,91003998254;0;5535,5625
3;1;frabo;12;frabo;17;4;0;5483;17;Bei der Politik, die Israel macht, kann ich gut verstehen, dass man etwas gegen Juden hat.;0;0;0;0;2757,50650764525;0;5532,47058823529
3;1;frabo;12;frabo;18;3;0;5792;18;Ich kann mich leicht schuldig fühlen für die negativen Folgen, die durch Deutsche veranlasst wurden.;0;0;0;0;2675,87355475661;0;5546,88888888889
3;1;frabo;12;frabo;19;1;0;2468;19;Ich kann es mir nicht gut vorstellen, jüdische Freunde zu haben.;0;0;0;0;2694,70386464425;0;5384,84210526316
